x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,gesture
0.0,0.0,-0.44942148357407713,-0.06583722082879195,-0.7341871003215034,-0.24230340442843798,-0.8717708144300019,-0.4098012884791992,-1.0,-0.5377899608232289,-0.45050663185293727,-0.4447720193629321,-0.5799842363144395,-0.651731197586623,-0.6686550217630951,-0.7820223217274724,-0.7397452350062161,-0.8961207100275548,-0.19492214310284586,-0.4689852026325476,-0.24134040080931088,-0.7170033346600185,-0.2849155613578438,-0.8669830095373049,-0.3178975252097085,-1.0,0.05537181442187631,-0.44765605848177725,0.08481577885336793,-0.6811848760171599,0.08612822756044777,-0.8327685014888138,0.07540068742670021,-0.9663008607549557,0.31038361010067633,-0.38871357026599784,0.4782147490675861,-0.5528020788938297,0.5643620447287806,-0.6591856217005888,0.625794698309602,-0.7629948940660977,open_palm
0.0,0.0,-0.4675780023285332,-0.07474227362849468,-0.7434930320713545,-0.24815455127652153,-0.8752510544539509,-0.4065300892882598,-1.0,-0.5265567465537941,-0.44976235026349987,-0.46228390822214177,-0.5998012769571139,-0.6620928996623421,-0.6964119282294766,-0.7870559694183425,-0.7798455655377085,-0.8884284717364146,-0.15830390690714038,-0.48572129414127935,-0.24328981554502924,-0.7228076319491082,-0.30031111061744503,-0.8703727677372644,-0.3508660810664803,-1.0,0.1260091404521555,-0.46204781643937515,0.1308353436202128,-0.6847712905847685,0.12403958102558459,-0.836133282891825,0.10081710714585039,-0.9670724770277828,0.40529882674642514,-0.4023125051051985,0.5636310072572281,-0.5717908195718452,0.6505599688182543,-0.6861911953226341,0.7122852847000423,-0.7953957521230979,open_palm
0.0,0.0,-0.5321454787274735,-0.07512014756169104,-0.7344429944355234,-0.2580805775623781,-0.7563810862279297,-0.40979048565343085,-0.8060505053407556,-0.5238351241220026,-0.36443048919701887,-0.45267825526269895,-0.5124050398611475,-0.6572871269337083,-0.6028073532742939,-0.7890363777621572,-0.6829401453981208,-0.8933320085196793,-0.010093753836749727,-0.46714200698698266,-0.0804929101529774,-0.7064313853992146,-0.1546499820687344,-0.8671677562906627,-0.2193786788482343,-1.0,0.3415012331710128,-0.43532254808175086,0.3624406971437229,-0.6662237842808746,0.3107617074744456,-0.8241216432622127,0.24171756521401647,-0.9632056826049501,0.6971635014219998,-0.3644530228477504,0.8938196655790978,-0.5423977083542537,0.9690402985135895,-0.6649212669587599,1.0,-0.7869866655391656,open_palm
0.0,0.0,-0.49406480371973643,-0.0890392041925158,-0.6405102241709951,-0.2617342722567485,-0.6133442870788742,-0.41150264711196854,-0.6301822680572738,-0.5196447409077825,-0.27925148325219296,-0.4412105686199344,-0.34807730168413836,-0.6675862298967608,-0.4306095613559635,-0.8109187707807242,-0.5341112761194574,-0.9208206397918504,0.03419707505827279,-0.4403324350924282,0.023409256077019738,-0.6870156973316022,-0.06530344386732033,-0.8589848495769205,-0.13797636032637625,-1.0,0.36551222938698724,-0.3934731634393566,0.42927080624266273,-0.6227872962316983,0.37467740328174864,-0.7925180144031394,0.303203727514237,-0.9348054424414317,0.759381858750155,-0.3105965667594249,0.9696684952616138,-0.4839148116623641,1.0,-0.6117545421335975,0.9852493881053018,-0.7353457993607494,open_palm
0.0,0.0,-0.5562235545550941,-0.09838453656080784,-0.6882617737927204,-0.2724274233658805,-0.6549340622916752,-0.4135203608373557,-0.6277215564991485,-0.5093118246771747,-0.3210121213443238,-0.45232947843766136,-0.36290346178954097,-0.6750786932127507,-0.41872932048008676,-0.8247622510830394,-0.5092119131059808,-0.9428568908394158,0.005107000138861031,-0.4465586112208156,-0.054222306401919156,-0.6776636566536501,-0.16580698742323405,-0.8510993907512096,-0.2703156082458979,-1.0,0.35994428533654116,-0.4001391950813944,0.3824307277648109,-0.6169863240547994,0.3128060196522941,-0.7806709096696384,0.22074381629483655,-0.9205381128576572,0.7788028902247687,-0.3163819028942637,0.9670729105538107,-0.47818053552737255,1.0,-0.600119258582274,0.9875535825347938,-0.7207333710438569,open_palm
0.0,0.0,-0.4666426680409713,-0.06258380513053136,-0.7252480073429376,-0.23575834669865423,-0.8477872901602336,-0.4063982089439952,-1.0,-0.5271470487054954,-0.3759722585871531,-0.4482460731389664,-0.485176792401814,-0.6545005675527877,-0.5671820219983242,-0.7807443249501043,-0.626034639858811,-0.8889536028652912,-0.0828851197733788,-0.4716121118063652,-0.13391447093059486,-0.7140651314677596,-0.18176846158022392,-0.8684308193635699,-0.20312358338350134,-1.0,0.1990268789065185,-0.44642378605752076,0.24839861325029025,-0.6873233442204878,0.2720425192887171,-0.8404300515699596,0.28849833770291966,-0.9733705272454017,0.46907105795159965,-0.37871015208742886,0.6498184190165396,-0.5415422451667086,0.7648655305831372,-0.6533556355708624,0.8438590752915873,-0.7579704495500951,open_palm
0.0,0.0,-0.4300990340073828,-0.05339652567986396,-0.6845415960776344,-0.23530840189918348,-0.8325229639681893,-0.40284570717233226,-1.0,-0.5288476875983155,-0.3457009036204474,-0.4552820008820855,-0.4318186337584761,-0.6582880668866798,-0.49905520228031874,-0.7949899614867435,-0.5688075129849061,-0.9088553166725579,-0.08189378591795489,-0.46992094568814397,-0.06859750404618839,-0.7000729849035066,-0.08070454361371547,-0.862174493182022,-0.09224533506125908,-1.0,0.17748786628493218,-0.43099392308473844,0.24909460926939686,-0.6530623235496821,0.2802319507502363,-0.8065246349577498,0.28937776728002534,-0.9391825886639753,0.4209061715952483,-0.34762793934657504,0.5968922072133462,-0.5041837046760276,0.7032256014961561,-0.6138954061474896,0.7817439666080938,-0.721022212020282,open_palm
0.0,0.0,-0.3911168520028576,-0.05055308895738847,-0.6619501552686713,-0.2370028507792221,-0.8311322706269199,-0.40319997295153226,-1.0,-0.5199105312264367,-0.3936439668920528,-0.4631337091777589,-0.5157652424283972,-0.6728650915409149,-0.6037589210330718,-0.8097812032540699,-0.6719794771138068,-0.9234033635067941,-0.16609995405683,-0.4896296721690907,-0.20472877894600114,-0.7286693620663637,-0.24886188424726566,-0.8775467636433789,-0.27699257452535414,-1.0,0.05845510678780269,-0.4665822893693804,0.07412677909513604,-0.6852646759690524,0.06304894270574,-0.8294118773103382,0.05198433602497769,-0.9496867175864016,0.2779415054446265,-0.3995116359375688,0.3910995331115553,-0.5594965603945298,0.4485289766700102,-0.6609294082227839,0.49394536370874437,-0.7558480999818765,open_palm
0.0,0.0,-0.3498861663640821,-0.01772784651972358,-0.644417646201349,-0.19609901425198614,-0.8245286969427916,-0.35822925103830977,-1.0,-0.4850231357816189,-0.40763758762804625,-0.4506304177365709,-0.5245522852864394,-0.659492994640426,-0.6202748439591312,-0.7973081496544712,-0.7048925935251322,-0.9086494218208765,-0.19375200434661613,-0.47575212831957536,-0.2446736724930759,-0.7140452935702345,-0.2903346099309577,-0.8685339906422872,-0.3212552179271412,-1.0,0.023423490279747154,-0.45245564564771573,0.012186957501225799,-0.6773785263756528,0.004341580419024397,-0.8213289718579282,-0.0040124037582327295,-0.9479808968238923,0.24474178714832828,-0.3871251744877385,0.33131180344813876,-0.5434751279576748,0.3819482911702734,-0.6385975494166509,0.4182274287380236,-0.729718708532235,open_palm
0.0,0.0,-0.35563904358807386,-0.0013834057163376876,-0.6522592247322423,-0.16704211042341466,-0.8316620311030477,-0.3318102541089474,-1.0,-0.46272283820213994,-0.4636657812749994,-0.43445661138170477,-0.6058818424254733,-0.639068389093937,-0.7036965643300317,-0.7859191331401829,-0.7897754679006653,-0.9065250427422581,-0.24824461606492898,-0.4681167875594424,-0.3167224489000696,-0.7028669411604271,-0.3578019458149746,-0.8630532583288874,-0.3956292666914238,-1.0,-0.0367232872571495,-0.45078906987583073,-0.07468698875715925,-0.6787272348416363,-0.09086639481068776,-0.8269650302422765,-0.11553770865202219,-0.9561370500157617,0.17207072427557388,-0.3954430435700457,0.2353247659537286,-0.5500875921506223,0.28483358907160217,-0.649452647319949,0.32423666702287,-0.7370053225176366,open_palm
0.0,0.0,-0.36175344081563177,-0.01938203135422109,-0.6506363581237047,-0.18519972395357986,-0.8227751782932422,-0.35414635435003267,-1.0,-0.4792800789873815,-0.45550818306650526,-0.43841221731273533,-0.6012406113051875,-0.658153195928058,-0.7061859113170998,-0.8063983461459486,-0.7968382018646722,-0.9268237970586498,-0.24317600680390836,-0.4662389498662625,-0.3319814166867515,-0.7082029347172174,-0.39407693058283555,-0.868439544627476,-0.44673242177459993,-1.0,-0.0428790283930199,-0.44994640150138693,-0.10981552432480352,-0.6760995869081629,-0.14019732688648856,-0.8252710102140491,-0.17218129842482627,-0.9530998984867823,0.15133832668302388,-0.39726325442810173,0.18260170694867303,-0.5548040145324065,0.2119381750541213,-0.6555255057320116,0.23472529650899537,-0.7418410173668055,open_palm
0.0,0.0,-0.38643191499196555,-0.0553557308956508,-0.6696680943247961,-0.24527426533107544,-0.8357706913109173,-0.41187153694527523,-1.0,-0.5370322536241924,-0.3794724236093941,-0.47080143313894124,-0.5075371450072598,-0.672177386277312,-0.60054549855691,-0.8024419411244061,-0.6735601103208264,-0.9115290167172708,-0.13270870230181614,-0.49321744701591713,-0.16373308672954737,-0.7247377585259491,-0.2054871550368185,-0.8725292778629642,-0.22996446238613066,-1.0,0.1018769890818209,-0.4677659762047496,0.14847260548064625,-0.6868973634282478,0.16941098338203633,-0.8283999703862993,0.18340570983572116,-0.9535190132007754,0.32910517471952155,-0.40057623588922686,0.46844101777053493,-0.5568653298020697,0.5444335372892947,-0.6505913242486063,0.6048372569091995,-0.7441385209787654,open_palm
0.0,0.0,-0.40312832350325145,-0.05623999199412591,-0.6887687231517291,-0.24302858056722637,-0.8457866314434677,-0.4089874638666483,-1.0,-0.5361192374341258,-0.39156609343393944,-0.44642415787362966,-0.5102596750828948,-0.6514489263118931,-0.591873409375453,-0.7873864185185291,-0.6510232750499592,-0.9058716570514463,-0.1031543401645593,-0.4750226597861145,-0.13804108628796719,-0.7091551584879723,-0.17459246042790677,-0.8637512507851731,-0.1807246908134261,-1.0,0.17244945144292287,-0.45280540409235576,0.27623651931510124,-0.6779733719788676,0.31759487080426546,-0.8221085014550973,0.3466759253838397,-0.9487251568780954,0.4352853551869114,-0.38823883610891174,0.631644775832494,-0.5331083326143541,0.7530580534715963,-0.6318609062152813,0.854594414025579,-0.73620315903047,open_palm
0.0,0.0,-0.37829061441783496,-0.0505525482475884,-0.6980020772829515,-0.2315446053928628,-0.8787046337867411,-0.4082460030537298,-1.0,-0.5539765199086522,-0.4727707024270116,-0.4489674940522828,-0.640554203950822,-0.6440184608017504,-0.7652853830742848,-0.7797329258847224,-0.8666797866480426,-0.8952902349464148,-0.20338788655741222,-0.48360736735491033,-0.27506254403269237,-0.7130452935466461,-0.3359273044884424,-0.8650551750518397,-0.3754981359523207,-1.0,0.05636782280454828,-0.4582651963057049,0.12452399156507575,-0.6797621216495444,0.13877297437519645,-0.826704456559067,0.13894828692460096,-0.9557936683559987,0.30866648765433946,-0.3884989472502696,0.46358472327582884,-0.534184521615568,0.5637698686963079,-0.6298262967158219,0.6480849594212637,-0.7304451154732666,open_palm
0.0,0.0,-0.372596751137102,-0.034638644706985786,-0.6753328135152696,-0.21623186140292172,-0.860909681611436,-0.3912423030797451,-1.0,-0.5241531250534296,-0.480009616634178,-0.4360175566720483,-0.6117684210526316,-0.6371777429857578,-0.7372764132553606,-0.7694728113390504,-0.8539841455490579,-0.8914193230862422,-0.226753216374269,-0.46720861615418996,-0.2178656270305393,-0.7003548338246824,-0.24342716049382715,-0.85654674818095,-0.26425185185185185,-1.0,0.0037840155945419104,-0.44183900521961716,0.11081845354126056,-0.6513193150260004,0.14387654320987656,-0.826753041520015,0.1606414554905783,-0.9949641197116876,0.2141525666016894,-0.3680292953150455,0.33639168291098115,-0.49915257549149156,0.43117946718648476,-0.5995742726853062,0.5130949967511371,-0.7172879973230227,open_palm
0.0,0.0,-0.3899543766287259,-0.03829576664644781,-0.6894769132942634,-0.21532752572715402,-0.8620016181237992,-0.39566154296070694,-1.0,-0.5280130556663845,-0.496397058935563,-0.42401170516441844,-0.6299443306498347,-0.6230164731323679,-0.7416063002203716,-0.7508133996414332,-0.8453406821006355,-0.8674180716333839,-0.23598959240649953,-0.45917897173195465,-0.21144880994765222,-0.6992545070408347,-0.23009532506461575,-0.8587704021498135,-0.2498642675501169,-1.0,0.0011094762835160113,-0.432592032709988,0.12032015082173365,-0.6338497945094036,0.15875668568021384,-0.787648279712646,0.17554713255359336,-0.9361511731875296,0.21442248064574618,-0.3611524324146114,0.33646360211828963,-0.49639653472917766,0.4318889741572526,-0.5895870315179197,0.507300602809522,-0.6954474590934359,open_palm
0.0,0.0,-0.37011967402224233,-0.0414998936763717,-0.6612009827117151,-0.23694446988872003,-0.8325660981383116,-0.4164325296178147,-1.0,-0.5516898515086539,-0.399270991401202,-0.453453869239129,-0.5269764069359623,-0.6508974706690774,-0.6203196337693685,-0.7901998086988185,-0.6970285791172773,-0.9100655583736785,-0.12938971763328336,-0.4894017225566676,-0.19148041015055053,-0.7143150542922992,-0.24119143993161243,-0.8647210934093071,-0.2629206576930308,-1.0,0.12653280729098865,-0.4669946347920306,0.21575427524587892,-0.6880726148350774,0.24771595970030086,-0.8332535838329947,0.2625454907543211,-0.961464965510307,0.369596414870884,-0.39786697609798194,0.5415190622180518,-0.5427727672892225,0.6639622677966995,-0.6427097106798763,0.7701339472907376,-0.7509013374758603,open_palm
0.0,0.0,-0.390379501299265,-0.04393696024465852,-0.6701426421712996,-0.22745346368892083,-0.8314188337892432,-0.3923773288999538,-1.0,-0.5190917477776129,-0.37540592267135825,-0.4503529305828149,-0.5206858278549812,-0.6533965087136251,-0.6116832435291715,-0.7846818080251062,-0.6777166457342999,-0.899510874730904,-0.1082209514762077,-0.4814889660209474,-0.15090138909287806,-0.7116487623667443,-0.1981288992510654,-0.8641249564360431,-0.222963085645813,-1.0,0.14448531803513967,-0.4588304974378557,0.2139300189456621,-0.6826342812072177,0.2464617860966851,-0.8279687481761502,0.26526540545961197,-0.9557183321299398,0.38336883928629767,-0.3917308522860864,0.5595333838816137,-0.5457520556351333,0.6662839088005995,-0.6437193176341895,0.7496854463281523,-0.7426216414065197,open_palm
0.0,0.0,-0.3811472978584564,-0.06481332994491655,-0.6670690282194728,-0.2387866810887642,-0.834792180544558,-0.3973136133909448,-1.0,-0.5226875864693932,-0.367671911409386,-0.46127267214246287,-0.5136683996298503,-0.6565734359102047,-0.6105839429655364,-0.7886089412879179,-0.6871561549710996,-0.8990291304903706,-0.1099561844317603,-0.48582554848773024,-0.16978109983982914,-0.7151291375909427,-0.22201846220509605,-0.8683406046897548,-0.2503534276246425,-1.0,0.13280854382087,-0.4590168508008281,0.18873909231933636,-0.6816577538929123,0.21373680682547339,-0.8270581721449276,0.22868694580356103,-0.954200733068518,0.3639128113465958,-0.38842048769917653,0.5084806867887565,-0.5350631389793824,0.6097405312490776,-0.6393308974630191,0.69496781537451,-0.7398877417380334,open_palm
0.0,0.0,-0.40633398271933874,-0.07020505194111122,-0.7009391892424977,-0.24795963144529337,-0.8760504551594921,-0.42128844916091956,-1.0,-0.5483055728636828,-0.41223514533165295,-0.46344232453973455,-0.5512723222177969,-0.6716973989960777,-0.6366581565638783,-0.7968844094507925,-0.7079606815134211,-0.9037069279783538,-0.15451169376954696,-0.4874389606869139,-0.2075496894255666,-0.7276479679517243,-0.2525712208525083,-0.8737883303619571,-0.2820545338139978,-1.0,0.08595622649360486,-0.46277043590196903,0.09291343276429509,-0.6925804869498396,0.08996270535359199,-0.8406057928985085,0.08002934948119737,-0.9709850867992508,0.3139111690204596,-0.3962208526963071,0.4214861929742999,-0.5538308415335562,0.49321212889810584,-0.660440769390239,0.5384165832166201,-0.7573056430116416,open_palm
0.0,0.0,-0.4154600214278177,-0.07733887117293742,-0.7211126651296784,-0.2702367278139889,-0.8770661832482881,-0.43991334871027116,-1.0,-0.5488852543898727,-0.4372920055628391,-0.4921641258470343,-0.5746763703113724,-0.6997445072140411,-0.6494845737047286,-0.8126830696948483,-0.7109446395330767,-0.9125179725427124,-0.18147804500206646,-0.514091771031505,-0.24010712084151778,-0.7515029587115007,-0.27898252230898574,-0.8820429042516842,-0.30157691829298816,-1.0,0.05533005560102048,-0.48788049734281325,0.06130496808483786,-0.7139355713306819,0.062289686699516976,-0.8427889555442553,0.058189328119616246,-0.9597458294741668,0.2839979575755972,-0.42258593300589886,0.40474155089836567,-0.581367254042625,0.4771086374541587,-0.6797500804786829,0.5149041328682834,-0.7740585538799375,open_palm
0.0,0.0,-0.4180150837060125,-0.0877889399822934,-0.7050140976663946,-0.26908460129912465,-0.872159036381316,-0.44735816212899604,-1.0,-0.5819501107651525,-0.40694710618029856,-0.48705155085338037,-0.5217880271822918,-0.6898222616204538,-0.5752261043172009,-0.8131649510921427,-0.6263170102732251,-0.9167285324365904,-0.15399036992914245,-0.5159665947441779,-0.1853718696657973,-0.7512474851140788,-0.2092895927763733,-0.8860219236469052,-0.22681416162396267,-1.0,0.08329090641146968,-0.4862656578308788,0.12395829029643975,-0.7135537167203119,0.14109800765343716,-0.850568035114898,0.14440486767192176,-0.974145475521777,0.3166651105610341,-0.4137536081303486,0.46854871949856747,-0.5644583411724892,0.5621095977667553,-0.6681651460116917,0.6188320879608499,-0.7650451055136243,open_palm
0.0,0.0,-0.4787746703891308,-0.08271763883260141,-0.7939921859611885,-0.24947050477929397,-0.9642829961197656,-0.4339971292872355,-1.0,-0.5856432382968334,-0.5125371846268374,-0.46094327021414117,-0.6400763307662181,-0.6756654205182165,-0.6860802511781324,-0.7994801291697748,-0.7327613098918702,-0.904160596330924,-0.2478384981052867,-0.5055832226887165,-0.2595334245983799,-0.7442229058033537,-0.2820811827740981,-0.8871238877371735,-0.3162183606066872,-1.0,0.0034676797936116425,-0.490523665238485,0.03616369303978261,-0.6968575288870085,0.023864797072462945,-0.8482370453551707,-0.007974422268410044,-0.9784391360310736,0.237817635190025,-0.4372343683601699,0.3754753115636472,-0.5723855635372741,0.44419553977199416,-0.6824996602251923,0.46810508742204987,-0.7840854092395378,open_palm
0.0,0.0,-0.4604931251896338,-0.07651649061752919,-0.7821605524251571,-0.24227143404207277,-0.9659403437445855,-0.41524031404499917,-1.0,-0.5640883145493775,-0.5355807126245482,-0.4357276790295964,-0.620957698543043,-0.6529427951768354,-0.6604812489272726,-0.776219038588967,-0.7132860397789713,-0.8945924471092149,-0.2760180031122315,-0.4855731144260007,-0.2433150064709361,-0.7191742038325006,-0.2788347922426857,-0.8756397067369025,-0.3333022598249634,-1.0,-0.03069802325307095,-0.4736251010988478,0.030167007905848895,-0.6747588935185891,0.0025434724076193542,-0.835165562720315,-0.03870197333047001,-0.9769080237307448,0.1890138065617163,-0.4153213748384611,0.33088243069672174,-0.5698975134009056,0.372880798930811,-0.6813954497084537,0.38705812779671744,-0.7879297160257109,open_palm
0.0,0.0,-0.43064815208947443,-0.07997151150500383,-0.7370365591512275,-0.24361437030172126,-0.9252882870779283,-0.41085617940835706,-1.0,-0.5547324008969335,-0.45583411371593363,-0.4655821152151236,-0.5896187387598302,-0.6774644698190045,-0.6571694991007864,-0.7986674697411228,-0.725930074171819,-0.9077575970071744,-0.205550116525311,-0.49790696464618067,-0.21321138968405146,-0.7386708315880096,-0.25085232412127145,-0.8774193344685831,-0.2917615540964766,-1.0,0.037154414659841865,-0.47441117311917747,0.09657866522650604,-0.6863935110942451,0.09645994508944249,-0.8362834692455661,0.083112409679582,-0.9759391896625914,0.2711794064126167,-0.4098471742895091,0.4015633812559194,-0.5573990250644029,0.4631724814038374,-0.6661404885142411,0.4912486298964574,-0.7715545354411733,open_palm
0.0,0.0,-0.43181475145089815,-0.08904180453626392,-0.7380729662971862,-0.2647124472576274,-0.9068948998477034,-0.43522753948330134,-1.0,-0.5627303943118559,-0.4326345356186666,-0.4745029547010792,-0.5564715012447374,-0.6820088300645274,-0.6220620082023762,-0.8065881378876744,-0.6695822825563792,-0.915268675681348,-0.1689030698342099,-0.49609106117826757,-0.22741836329491694,-0.7375402615121674,-0.26447707746134447,-0.8762103774348095,-0.2921317562555913,-1.0,0.07832161580722667,-0.47373833372884905,0.08593968124614967,-0.7038471947807824,0.08872908513900703,-0.8489051778968129,0.08023066672971868,-0.9789025381339325,0.32215995475801956,-0.4108312073562589,0.4301162337994648,-0.5749112525565891,0.497574332820064,-0.6863450155981909,0.5291831503421328,-0.7854174062554047,open_palm
0.0,0.0,-0.41328566994558724,-0.08695828999112637,-0.7173058678272458,-0.27557141063248536,-0.8848104217630091,-0.4432868911295366,-1.0,-0.5700083231781713,-0.4066263225792163,-0.4786714566102426,-0.5473757507520955,-0.6783912404877525,-0.6234656420080503,-0.8017886232205121,-0.6710568355284178,-0.9099031321640583,-0.14255732357223977,-0.4984760499135122,-0.2210849912764406,-0.7361739281297128,-0.270334589295735,-0.8738163676392277,-0.3057505794807943,-1.0,0.10404338688407876,-0.4767564129878932,0.1002523758142613,-0.7065004586717466,0.08889497564014837,-0.8494554056302234,0.06186382909705216,-0.9798795707137168,0.3469364624590569,-0.4153869196598285,0.45335313952060646,-0.583610588301499,0.5077284190018242,-0.6968685977324685,0.5254171984884157,-0.7988963372364051,open_palm
0.0,0.0,-0.47721741561550507,-0.08922720375884287,-0.7534932049873845,-0.2822687211827213,-0.8651469472527571,-0.45115068523443014,-1.0,-0.5668148808193509,-0.337160467789775,-0.4776113613570522,-0.48505414188355317,-0.6806046335063556,-0.5863094403598108,-0.7996489165552085,-0.6682226337333173,-0.8997278783081509,-0.011332674211217348,-0.4972392387649582,-0.09746636221889275,-0.7317410839952098,-0.1796814839106341,-0.8778686018187002,-0.23476613152615217,-1.0,0.29009784834420965,-0.47191806731790026,0.2856908327166762,-0.7005791958468378,0.25321870622699727,-0.8472277077751739,0.21503025988185379,-0.9756849882221981,0.5724382113652646,-0.4082781208274931,0.6985028337780985,-0.5890197546971488,0.7259478334509757,-0.701511221251146,0.71279221114339,-0.8011233848533245,open_palm
0.0,0.0,-0.5501679241798362,-0.08965787239991241,-0.8141314114350924,-0.28718279709015,-0.8768534350392582,-0.4530758245717224,-0.9805461421850129,-0.574857600197893,-0.3031793753036365,-0.48058850364115435,-0.44653587663137756,-0.6894001950921594,-0.5560426978572539,-0.8139236339737963,-0.6636522818569852,-0.9154509346689128,0.08001975769740502,-0.4899560751403487,-0.0044097360820074425,-0.7239170817425242,-0.10357734559018268,-0.8727319235192137,-0.2104081036889159,-1.0,0.4377700232185441,-0.45457229123732323,0.4573711971983932,-0.6784316831054924,0.4224664733864141,-0.828399578783362,0.33795898869619234,-0.959849582482702,0.7882400538570568,-0.38113041666713143,0.9590363573045259,-0.5602683205008993,1.0,-0.6764670051717641,0.969351196862599,-0.7846262867289618,open_palm
0.0,0.0,-0.5080743343026537,-0.0949285082640208,-0.7032583090603036,-0.26034698456421634,-0.7046984821452156,-0.40651421563058293,-0.7811771358865439,-0.5154637545103807,-0.22649138057309162,-0.4637745749728098,-0.3290630410404305,-0.6822556587796874,-0.4365825575168751,-0.807702345099024,-0.5525287974584757,-0.9130668994690856,0.13508511368902826,-0.47092421364405546,0.078302432745898,-0.7102577237052524,-0.05036103380294542,-0.8681463971101673,-0.18614612323895466,-1.0,0.47987899904668824,-0.42665282076937744,0.5127208285407607,-0.6509148988897371,0.4657113938762328,-0.8141772952531294,0.3774550178535838,-0.953475592619685,0.8443190304555486,-0.34338277062782907,1.0,-0.5242816776390752,0.9932397711091314,-0.6428543808910672,0.909811186644991,-0.7551271344374174,open_palm
0.0,0.0,-0.5236608896958264,-0.0931446266825316,-0.7721418053379232,-0.2875973035479452,-0.8360758075947136,-0.4471888157100023,-0.9260940476234192,-0.5704972365963553,-0.2571597489727197,-0.47784227594325207,-0.3901996960519807,-0.6853870696868729,-0.5044813185279767,-0.8138861950125222,-0.6115178148477086,-0.918665677798041,0.11636687165933901,-0.4853998829203022,0.06784692644762196,-0.7258336059813347,-0.01380933320813095,-0.8761086870299267,-0.09304985135714312,-1.0,0.46750919476856884,-0.44894281043114576,0.5093070310405734,-0.6774835787654401,0.4823404312242852,-0.8283974263984887,0.41626819609421023,-0.9600570677942312,0.8039068389353531,-0.37621267228786154,0.9813639050972933,-0.5558711996169724,1.0,-0.6703897179181332,0.9555136349067042,-0.7723727858659276,open_palm
